Log file created successfully
Choose Pixel Format Successful!!..	{Index = 10}
SetPixelFormat Successful!
ELAPSED: 272.700012
ELAPSED: 272.700012
ELAPSED: 272.820007
ELAPSED: 272.820007
ELAPSED: 272.940002
ELAPSED: 272.970001
ELAPSED: 273.059998
ELAPSED: 273.089996
ELAPSED: 273.210022
ELAPSED: 273.210022
ELAPSED: 273.330017
ELAPSED: 273.330017
ELAPSED: 273.449982
ELAPSED: 273.449982
ELAPSED: 273.570007
ELAPSED: 273.570007
ELAPSED: 273.690002
ELAPSED: 273.720001
ELAPSED: 273.809998
ELAPSED: 273.869995
ELAPSED: 273.929993
ELAPSED: 273.959991
ELAPSED: 274.079987
ELAPSED: 274.079987
ELAPSED: 274.200012
ELAPSED: 274.200012
ELAPSED: 274.320007
ELAPSED: 274.320007
ELAPSED: 274.440002
ELAPSED: 274.470001
ELAPSED: 274.559998
ELAPSED: 274.589996
ELAPSED: 274.679993
ELAPSED: 274.709991
ELAPSED: 274.830017
ELAPSED: 274.830017
ELAPSED: 274.950012
ELAPSED: 274.950012
ELAPSED: 275.069977
ELAPSED: 275.069977
ELAPSED: 275.190002
ELAPSED: 275.220001
ELAPSED: 275.309998
ELAPSED: 275.340027
ELAPSED: 275.429993
ELAPSED: 275.459991
ELAPSED: 275.579987
ELAPSED: 275.579987
ELAPSED: 275.699982
ELAPSED: 275.699982
ELAPSED: 276.000000
ELAPSED: 276.059998
ELAPSED: 276.089996
ELAPSED: 276.149994
ELAPSED: 276.330017
ELAPSED: 276.510010
ELAPSED: 276.750000
ELAPSED: 276.989990
ELAPSED: 277.230011
ELAPSED: 277.470001
ELAPSED: 277.649994
ELAPSED: 277.919983
ELAPSED: 278.100006
ELAPSED: 278.309998
ELAPSED: 278.580017
ELAPSED: 278.879974
ELAPSED: 279.119995
ELAPSED: 279.389984
ELAPSED: 279.690002
ELAPSED: 279.959991
ELAPSED: 280.260010
ELAPSED: 280.529999
ELAPSED: 280.799988
ELAPSED: 281.070007
ELAPSED: 281.339996
ELAPSED: 281.639984
ELAPSED: 281.820007
ELAPSED: 282.059998
ELAPSED: 282.330017
ELAPSED: 282.540009
ELAPSED: 284.520020
ELAPSED: 284.790009
ELAPSED: 285.119995
ELAPSED: 285.389984
ELAPSED: 285.600006
ELAPSED: 285.809998
ELAPSED: 286.080017
ELAPSED: 286.319977
ELAPSED: 286.590027
ELAPSED: 286.829987
ELAPSED: 287.279999
ELAPSED: 289.169983
ELAPSED: 291.989990
ELAPSED: 293.429993
ELAPSED: 298.680023
ELAPSED: 299.670013
ELAPSED: 306.690002
ELAPSED: 307.709991
ELAPSED: 312.690002
ELAPSED: 315.510010
ELAPSED: 315.630005
ELAPSED: 316.679993
ELAPSED: 317.640015
ELAPSED: 318.809998
ELAPSED: 319.649994
ELAPSED: 320.670013
ELAPSED: 321.660004
ELAPSED: 322.619995
ELAPSED: 323.669983
ELAPSED: 324.690002
ELAPSED: 325.649994
ELAPSED: 326.639984
ELAPSED: 327.629974
ELAPSED: 328.649994
ELAPSED: 329.639984
ELAPSED: 330.630005
ELAPSED: 331.650024
ELAPSED: 332.640015
ELAPSED: 333.660004
ELAPSED: 334.649994
ELAPSED: 335.639984
ELAPSED: 336.660004
ELAPSED: 337.649994
ELAPSED: 338.640015
ELAPSED: 339.989990
ELAPSED: 340.649994
ELAPSED: 341.639984
ELAPSED: 342.690002
ELAPSED: 343.709991
ELAPSED: 344.670013
ELAPSED: 345.630005
ELAPSED: 346.650024
ELAPSED: 347.640015
ELAPSED: 348.720001
ELAPSED: 349.649994
ELAPSED: 350.639984
ELAPSED: 351.660004
ELAPSED: 352.649994
ELAPSED: 353.640015
ELAPSED: 354.690002
ELAPSED: 355.619995
ELAPSED: 356.639984
ELAPSED: 357.660004
ELAPSED: 358.649994
ELAPSED: 359.639984
ELAPSED: 0.630005
ELAPSED: 1.650024
ELAPSED: 2.640015
ELAPSED: 3.630005
ELAPSED: 4.649994
ELAPSED: 5.639984
ELAPSED: 6.630005
ELAPSED: 7.619995
ELAPSED: 8.640015
ELAPSED: 9.630005
ELAPSED: 10.619995
ELAPSED: 11.639984
ELAPSED: 12.629974
ELAPSED: 13.620026
ELAPSED: 14.610016
ELAPSED: 15.750000
ELAPSED: 16.619995
ELAPSED: 17.609985
ELAPSED: 18.630005
ELAPSED: 19.619995
ELAPSED: 20.610016
ELAPSED: 21.630005
ELAPSED: 22.619995
ELAPSED: 23.609985
ELAPSED: 24.630005
ELAPSED: 25.619995
ELAPSED: 26.610016
ELAPSED: 27.629974
ELAPSED: 28.620026
ELAPSED: 29.639984
ELAPSED: 30.630005
ELAPSED: 31.619995
ELAPSED: 32.609985
ELAPSED: 33.630005
ELAPSED: 34.619995
ELAPSED: 35.610016
ELAPSED: 36.630005
ELAPSED: 37.619995
ELAPSED: 38.609985
ELAPSED: 39.630005
ELAPSED: 40.619995
ELAPSED: 41.610016
ELAPSED: 42.629974
ELAPSED: 43.620026
ELAPSED: 44.610016
ELAPSED: 45.630005
ELAPSED: 46.619995
ELAPSED: 47.640015
ELAPSED: 48.630005
ELAPSED: 49.619995
ELAPSED: 50.610016
ELAPSED: 51.630005
ELAPSED: 52.860016
ELAPSED: 53.609985
ELAPSED: 54.630005
ELAPSED: 55.619995
ELAPSED: 56.610016
ELAPSED: 57.629974
ELAPSED: 58.620026
ELAPSED: 59.610016
ELAPSED: 60.630005
ELAPSED: 61.619995
ELAPSED: 62.609985
ELAPSED: 63.630005
ELAPSED: 64.619995
ELAPSED: 65.610016
ELAPSED: 66.600006
ELAPSED: 67.619995
ELAPSED: 68.609985
ELAPSED: 69.630005
ELAPSED: 70.619995
ELAPSED: 71.610016
ELAPSED: 72.629974
ELAPSED: 73.620026
ELAPSED: 74.610016
ELAPSED: 75.630005
ELAPSED: 76.619995
ELAPSED: 77.609985
ELAPSED: 78.630005
ELAPSED: 79.619995
ELAPSED: 80.610016
ELAPSED: 81.630005
ELAPSED: 82.619995
ELAPSED: 83.609985
ELAPSED: 84.630005
ELAPSED: 85.619995
ELAPSED: 86.610016
ELAPSED: 87.629974
ELAPSED: 88.620026
ELAPSED: 89.610016
ELAPSED: 90.630005
ELAPSED: 91.650024
ELAPSED: 92.609985
ELAPSED: 93.630005
ELAPSED: 94.619995
ELAPSED: 95.610016
ELAPSED: 96.630005
ELAPSED: 97.619995
ELAPSED: 98.640015
ELAPSED: 99.630005
ELAPSED: 100.619995
ELAPSED: 101.610016
ELAPSED: 102.629974
ELAPSED: 103.620026
ELAPSED: 104.610016
ELAPSED: 105.630005
ELAPSED: 106.650024
ELAPSED: 107.609985
ELAPSED: 108.600006
ELAPSED: 109.649994
ELAPSED: 110.610016
ELAPSED: 111.630005
ELAPSED: 112.619995
ELAPSED: 113.609985
ELAPSED: 114.630005
ELAPSED: 115.619995
ELAPSED: 116.610016
ELAPSED: 117.629974
ELAPSED: 118.620026
ELAPSED: 119.639984
ELAPSED: 120.630005
ELAPSED: 121.620026
ELAPSED: 122.609985
ELAPSED: 123.630005
ELAPSED: 124.619995
ELAPSED: 125.610016
ELAPSED: 126.599976
ELAPSED: 127.619995
ELAPSED: 128.610016
ELAPSED: 129.629974
ELAPSED: 130.619995
ELAPSED: 131.609985
ELAPSED: 132.600006
ELAPSED: 133.620026
ELAPSED: 134.609985
ELAPSED: 135.600006
ELAPSED: 136.620026
ELAPSED: 137.609985
ELAPSED: 138.600037
ELAPSED: 139.619995
ELAPSED: 140.639984
ELAPSED: 141.599976
ELAPSED: 142.619995
ELAPSED: 143.610016
ELAPSED: 144.599976
ELAPSED: 145.830017
ELAPSED: 146.909973
ELAPSED: 148.679993
ELAPSED: 149.399994
ELAPSED: 149.910004
ELAPSED: 149.939972
ELAPSED: 150.029968
ELAPSED: 151.499969
ELAPSED: 151.530029
ELAPSED: 151.559998
ELAPSED: 151.650024
ELAPSED: 151.769989
ELAPSED: 152.489990
ELAPSED: 152.580017
ELAPSED: 152.670044
ELAPSED: 152.790039
ELAPSED: 152.880005
ELAPSED: 153.000000
ELAPSED: 153.090027
ELAPSED: 153.180054
ELAPSED: 153.300049
ELAPSED: 153.390015
ELAPSED: 153.510010
ELAPSED: 153.600037
ELAPSED: 153.720032
ELAPSED: 153.809998
ELAPSED: 153.929993
ELAPSED: 154.020020
ELAPSED: 154.109985
ELAPSED: 154.230042
ELAPSED: 154.350037
ELAPSED: 154.440002
ELAPSED: 154.559998
ELAPSED: 154.650024
ELAPSED: 154.740051
ELAPSED: 154.860046
ELAPSED: 154.950012
ELAPSED: 155.039978
ELAPSED: 155.130005
ELAPSED: 155.250000
ELAPSED: 155.369995
ELAPSED: 155.459961
ELAPSED: 155.549988
ELAPSED: 155.640015
ELAPSED: 155.760010
ELAPSED: 155.880005
ELAPSED: 156.119995
ELAPSED: 156.150024
ELAPSED: 156.179993
ELAPSED: 156.270020
ELAPSED: 156.389954
ELAPSED: 156.479980
ELAPSED: 156.570007
ELAPSED: 156.690002
ELAPSED: 156.779968
ELAPSED: 156.869995
ELAPSED: 156.989990
ELAPSED: 157.080017
ELAPSED: 157.200012
ELAPSED: 157.289978
ELAPSED: 157.380005
ELAPSED: 157.470032
ELAPSED: 157.590027
ELAPSED: 157.679993
ELAPSED: 157.770020
ELAPSED: 157.859985
ELAPSED: 157.980042
ELAPSED: 158.069946
ELAPSED: 158.190002
ELAPSED: 158.279968
ELAPSED: 158.369995
ELAPSED: 158.490051
ELAPSED: 158.579956
ELAPSED: 158.669983
ELAPSED: 158.760010
ELAPSED: 158.880005
ELAPSED: 158.969971
ELAPSED: 159.089966
ELAPSED: 159.179993
ELAPSED: 159.270020
ELAPSED: 159.359985
ELAPSED: 159.479980
ELAPSED: 159.570007
ELAPSED: 159.660034
ELAPSED: 159.780029
ELAPSED: 159.869995
ELAPSED: 159.989990
ELAPSED: 160.080017
ELAPSED: 160.170044
ELAPSED: 160.259949
ELAPSED: 160.380005
ELAPSED: 160.470032
ELAPSED: 160.590027
ELAPSED: 160.680054
ELAPSED: 160.739990
ELAPSED: 160.859985
ELAPSED: 160.859985
ELAPSED: 160.979980
ELAPSED: 161.010010
ELAPSED: 161.100037
ELAPSED: 161.130005
ELAPSED: 161.250000
ELAPSED: 161.250000
ELAPSED: 161.369995
ELAPSED: 161.369995
ELAPSED: 161.489990
ELAPSED: 161.489990
ELAPSED: 161.609985
ELAPSED: 161.609985
ELAPSED: 161.730042
ELAPSED: 161.730042
ELAPSED: 161.850037
ELAPSED: 161.880005
ELAPSED: 161.970032
ELAPSED: 162.000000
ELAPSED: 162.119995
ELAPSED: 162.119995
ELAPSED: 162.240051
ELAPSED: 162.240051
ELAPSED: 162.360046
ELAPSED: 162.360046
ELAPSED: 162.479980
ELAPSED: 162.479980
ELAPSED: 162.599976
ELAPSED: 162.630005
ELAPSED: 162.719971
ELAPSED: 162.750000
ELAPSED: 162.869995
ELAPSED: 162.869995
ELAPSED: 162.989990
ELAPSED: 162.989990
ELAPSED: 163.109985
ELAPSED: 163.109985
ELAPSED: 163.229980
ELAPSED: 163.229980
ELAPSED: 163.349976
ELAPSED: 163.380005
ELAPSED: 163.469971
ELAPSED: 163.500000
ELAPSED: 163.619995
ELAPSED: 163.619995
ELAPSED: 163.739990
ELAPSED: 163.739990
ELAPSED: 163.859985
ELAPSED: 163.859985
ELAPSED: 163.979980
ELAPSED: 164.009949
ELAPSED: 164.099976
ELAPSED: 164.130005
ELAPSED: 164.250000
ELAPSED: 164.250000
ELAPSED: 164.369995
ELAPSED: 164.369995
ELAPSED: 164.489990
ELAPSED: 164.489990
ELAPSED: 164.609985
ELAPSED: 164.609985
ELAPSED: 164.729980
ELAPSED: 164.729980
ELAPSED: 164.850037
ELAPSED: 164.880005
ELAPSED: 164.970032
ELAPSED: 165.000000
ELAPSED: 165.119995
ELAPSED: 165.119995
ELAPSED: 165.239990
ELAPSED: 165.239990
ELAPSED: 165.359985
ELAPSED: 165.390015
ELAPSED: 165.480042
ELAPSED: 165.510010
ELAPSED: 165.600037
ELAPSED: 165.630005
ELAPSED: 165.720032
ELAPSED: 165.750000
ELAPSED: 165.869995
ELAPSED: 165.869995
ELAPSED: 165.990051
ELAPSED: 165.990051
ELAPSED: 166.110046
ELAPSED: 166.140015
ELAPSED: 166.229980
ELAPSED: 166.229980
ELAPSED: 166.410034
ELAPSED: 166.410034
ELAPSED: 166.469971
ELAPSED: 166.500000
ELAPSED: 166.619995
ELAPSED: 166.619995
ELAPSED: 166.739990
ELAPSED: 166.739990
ELAPSED: 166.859985
ELAPSED: 166.890015
ELAPSED: 167.010010
ELAPSED: 167.040039
ELAPSED: 167.099976
ELAPSED: 167.130005
ELAPSED: 167.250000
ELAPSED: 167.280029
ELAPSED: 167.369995
ELAPSED: 167.369995
ELAPSED: 167.489990
ELAPSED: 167.489990
ELAPSED: 167.609985
ELAPSED: 167.609985
ELAPSED: 167.729980
ELAPSED: 167.729980
ELAPSED: 167.849976
ELAPSED: 167.880005
ELAPSED: 167.970032
ELAPSED: 168.000000
ELAPSED: 168.119995
ELAPSED: 168.119995
ELAPSED: 168.239990
ELAPSED: 168.239990
ELAPSED: 168.359985
ELAPSED: 168.359985
ELAPSED: 168.479980
ELAPSED: 168.479980
ELAPSED: 168.600037
ELAPSED: 168.630005
ELAPSED: 168.720032
ELAPSED: 168.750000
ELAPSED: 168.869995
ELAPSED: 168.869995
ELAPSED: 168.989990
ELAPSED: 168.989990
ELAPSED: 169.109985
ELAPSED: 169.109985
ELAPSED: 169.230042
ELAPSED: 169.260010
ELAPSED: 169.350037
ELAPSED: 169.380005
ELAPSED: 169.470032
ELAPSED: 169.500000
ELAPSED: 169.619995
ELAPSED: 169.619995
ELAPSED: 169.740051
ELAPSED: 169.770020
ELAPSED: 169.860046
ELAPSED: 169.890015
ELAPSED: 169.979980
ELAPSED: 170.010010
ELAPSED: 170.099976
ELAPSED: 170.130005
ELAPSED: 170.250000
ELAPSED: 170.250000
ELAPSED: 170.369995
ELAPSED: 170.400024
ELAPSED: 170.489990
ELAPSED: 170.489990
ELAPSED: 170.609985
ELAPSED: 170.609985
ELAPSED: 170.729980
ELAPSED: 170.760010
ELAPSED: 170.849976
ELAPSED: 170.880005
ELAPSED: 170.969971
ELAPSED: 171.000000
ELAPSED: 171.119995
ELAPSED: 171.119995
ELAPSED: 171.239990
ELAPSED: 171.239990
ELAPSED: 171.359985
ELAPSED: 171.359985
ELAPSED: 171.479980
ELAPSED: 171.479980
ELAPSED: 171.599976
ELAPSED: 171.630005
ELAPSED: 171.720032
ELAPSED: 171.750000
ELAPSED: 171.869995
ELAPSED: 171.869995
ELAPSED: 171.989990
ELAPSED: 171.989990
ELAPSED: 172.109985
ELAPSED: 172.109985
ELAPSED: 172.229980
ELAPSED: 172.229980
ELAPSED: 172.350037
ELAPSED: 172.380005
ELAPSED: 172.470032
ELAPSED: 172.500000
ELAPSED: 172.619995
ELAPSED: 172.619995
ELAPSED: 172.739990
ELAPSED: 172.739990
ELAPSED: 172.859985
ELAPSED: 172.859985
ELAPSED: 172.980042
ELAPSED: 172.980042
ELAPSED: 173.100037
ELAPSED: 173.130005
ELAPSED: 173.220032
ELAPSED: 173.250000
ELAPSED: 173.369995
ELAPSED: 173.369995
ELAPSED: 173.490051
ELAPSED: 173.490051
ELAPSED: 173.610046
ELAPSED: 173.610046
ELAPSED: 173.729980
ELAPSED: 173.729980
ELAPSED: 173.880005
ELAPSED: 173.880005
ELAPSED: 173.969971
ELAPSED: 174.000000
ELAPSED: 174.119995
ELAPSED: 174.119995
ELAPSED: 174.239990
ELAPSED: 174.239990
ELAPSED: 174.359985
ELAPSED: 174.359985
ELAPSED: 174.479980
ELAPSED: 174.479980
ELAPSED: 174.599976
ELAPSED: 174.630005
ELAPSED: 174.719971
ELAPSED: 174.750000
ELAPSED: 174.869995
ELAPSED: 174.869995
ELAPSED: 174.989990
ELAPSED: 174.989990
ELAPSED: 175.109985
ELAPSED: 175.109985
ELAPSED: 175.229980
ELAPSED: 175.259949
ELAPSED: 175.349976
ELAPSED: 175.380005
ELAPSED: 175.470032
ELAPSED: 175.500000
ELAPSED: 175.619995
ELAPSED: 175.619995
ELAPSED: 175.739990
ELAPSED: 175.739990
ELAPSED: 175.859985
ELAPSED: 175.859985
ELAPSED: 175.979980
ELAPSED: 175.979980
ELAPSED: 176.100037
ELAPSED: 176.130005
ELAPSED: 176.220032
ELAPSED: 176.250000
ELAPSED: 176.369995
ELAPSED: 176.369995
ELAPSED: 176.489990
ELAPSED: 176.489990
ELAPSED: 176.609985
ELAPSED: 176.609985
ELAPSED: 176.730042
ELAPSED: 176.730042
ELAPSED: 176.850037
ELAPSED: 176.880005
ELAPSED: 176.970032
ELAPSED: 177.000000
ELAPSED: 177.119995
ELAPSED: 177.150024
ELAPSED: 177.240051
ELAPSED: 177.240051
ELAPSED: 177.360046
ELAPSED: 177.360046
ELAPSED: 177.479980
ELAPSED: 177.510010
ELAPSED: 177.599976
ELAPSED: 177.630005
ELAPSED: 177.719971
ELAPSED: 177.750000
ELAPSED: 177.869995
ELAPSED: 177.869995
ELAPSED: 177.989990
ELAPSED: 177.989990
ELAPSED: 178.109985
ELAPSED: 178.109985
ELAPSED: 178.229980
ELAPSED: 178.229980
ELAPSED: 178.349976
ELAPSED: 178.380005
ELAPSED: 178.469971
ELAPSED: 178.500000
ELAPSED: 178.619995
ELAPSED: 178.619995
ELAPSED: 178.739990
ELAPSED: 178.739990
ELAPSED: 178.859985
ELAPSED: 178.859985
ELAPSED: 178.979980
ELAPSED: 179.009949
ELAPSED: 179.099976
ELAPSED: 179.130005
ELAPSED: 179.220032
ELAPSED: 179.250000
ELAPSED: 179.369995
ELAPSED: 179.369995
ELAPSED: 179.489990
ELAPSED: 179.489990
ELAPSED: 179.609985
ELAPSED: 179.609985
ELAPSED: 179.729980
ELAPSED: 179.729980
ELAPSED: 179.850037
ELAPSED: 179.880005
ELAPSED: 179.970032
ELAPSED: 180.000000
ELAPSED: 180.090027
Detached Shader: 1
Detached Shader: 2

File Closed Successfully!!..
